Intron File Name,Time in Minutes,Nucleus Index,Nucleus Centroid X,Nucleus Centroid Y,Nucleus Major Axis Length,Nucleus Major Axis Angle,Total Marker Object Count,Marker Object Index,Marker Centroid X,Marker Centroid Y,Marker Distance to Nucleus Centroid,Marker Distance to Nucleus Boundary,Marker Angle from Nucleus Major Axis
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_5_R3D_D3D_PRJ_w676.tif,480,7,591.813568,490.236552,126.372465,-77.083567,3,3,625.722222,504.055556,36.616413,4.695690,99.256240
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,1,328.216736,498.187493,119.100798,-66.568856,4,1,297.800000,503.300000,30.843404,18.002158,237.027649
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,1,328.216736,498.187493,119.100798,-66.568856,4,2,328.666667,533.666667,35.482026,22.335786,155.842296
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,1,328.216736,498.187493,119.100798,-66.568856,4,3,347.636364,515.090909,25.745823,21.475492,107.606128
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,1,328.216736,498.187493,119.100798,-66.568856,4,4,358.333333,457.666667,50.487095,7.332970,13.189971
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,2,535.481244,430.794014,113.780490,-76.916560,3,1,533.967742,481.129032,50.357768,5.867733,168.638844
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,2,535.481244,430.794014,113.780490,-76.916560,3,2,536.375000,397.687500,33.118576,22.696105,348.462963
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,2,535.481244,430.794014,113.780490,-76.916560,3,3,556.266667,452.200000,29.837058,15.225759,122.759223
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,3,552.194111,647.910142,115.381974,-26.828364,3,1,526.500000,654.700000,26.576108,30.388039,192.025902
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,3,552.194111,647.910142,115.381974,-26.828364,3,2,535.361111,611.361111,40.239055,9.420901,272.099485
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,3,552.194111,647.910142,115.381974,-26.828364,3,3,598.937500,624.250000,52.390330,5.533633,359.981160
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,4,604.882118,529.805598,100.019998,78.388413,3,1,579.375000,514.312500,29.843745,17.975343,132.886204
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,4,604.882118,529.805598,100.019998,78.388413,3,2,594.562500,542.375000,16.262976,29.265287,50.997959
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,4,604.882118,529.805598,100.019998,78.388413,3,3,607.303030,553.333333,23.651959,27.797624,5.736749
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,5,756.399651,573.370168,78.771822,-8.258044,2,1,742.750000,578.333333,14.523979,25.281877,168.276213
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,5,756.399651,573.370168,78.771822,-8.258044,2,2,763.318182,596.227273,23.881233,11.379694,81.417702
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,6,774.760477,327.895365,125.195847,31.073372,3,1,741.318182,337.363636,34.756802,9.683952,133.118609
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,6,774.760477,327.895365,125.195847,31.073372,3,2,747.400000,322.133333,27.960628,29.054550,160.819159
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,6,774.760477,327.895365,125.195847,31.073372,3,3,781.172414,363.482759,36.160414,5.576880,48.712977
/home/bl6/Mancini/Data/MCF-7 time course/20151026_E2_8hrs_Greb_EI_6_R3D_D3D_PRJ_w676.tif,480,7,821.599546,251.019393,93.300589,-17.366246,1,1,848.636364,266.000000,30.909676,4.788076,46.356281
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_1_R3D_D3D_PRJ_w676.tif,0,1,272.640043,305.600402,134.528807,32.783576,1,1,227.333333,302.466667,45.414956,7.348071,151.173107
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_2_R3D_D3D_PRJ_w676.tif,0,2,393.446083,319.714545,126.605687,13.507680,1,1,353.470588,302.470588,43.536126,18.083425,189.825909
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_2_R3D_D3D_PRJ_w676.tif,0,4,653.967456,340.378075,102.727796,-31.254236,3,1,612.920000,345.080000,41.315877,5.986849,204.719572
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_2_R3D_D3D_PRJ_w676.tif,0,4,653.967456,340.378075,102.727796,-31.254236,3,2,628.789474,370.421053,39.198358,12.345313,161.219447
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_2_R3D_D3D_PRJ_w676.tif,0,4,653.967456,340.378075,102.727796,-31.254236,3,3,671.461538,354.153846,22.266899,14.538537,69.473011
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_3_R3D_D3D_PRJ_w676.tif,0,1,225.526359,608.105435,106.705201,-80.193796,1,1,255.214286,635.571429,40.444454,0.868372,122.967469
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_4_R3D_D3D_PRJ_w676.tif,0,1,83.858572,538.858957,87.235314,61.876937,1,1,67.181818,555.272727,23.399273,12.666470,73.578406
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_4_R3D_D3D_PRJ_w676.tif,0,2,180.874765,436.825989,88.459030,-42.922389,1,1,156.000000,445.500000,26.343735,16.918823,203.698354
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_4_R3D_D3D_PRJ_w676.tif,0,3,242.556554,583.689434,116.211015,86.183422,2,1,259.533333,550.333333,37.427803,13.925089,210.790658
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_4_R3D_D3D_PRJ_w676.tif,0,3,242.556554,583.689434,116.211015,86.183422,2,2,261.500000,537.000000,50.386083,2.042044,205.900598
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_4_R3D_D3D_PRJ_w676.tif,0,6,466.794126,351.435673,118.701306,-60.179670,1,1,463.909091,308.727273,42.805735,12.759626,326.315101
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_5_R3D_D3D_PRJ_w676.tif,0,3,378.424601,581.783560,98.838252,62.689180,1,1,395.700000,544.300000,41.272953,7.104181,232.054821
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_6_R3D_D3D_PRJ_w676.tif,0,3,530.618123,814.380834,102.176318,40.549732,1,1,562.500000,842.090909,42.241003,7.371644,0.445745
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_6_R3D_D3D_PRJ_w676.tif,0,4,646.787085,582.485416,93.536089,84.030239,1,1,644.500000,599.166667,16.837307,31.159571,13.776631
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_6_R3D_D3D_PRJ_w676.tif,0,5,768.376193,738.473957,107.074740,-34.362999,1,1,783.117647,743.058824,15.437988,31.190737,51.639665
/home/bl6/Mancini/Data/MCF-7 time course/20151026_Vehicle_Greb_EI_6_R3D_D3D_PRJ_w676.tif,0,6,861.652129,685.449696,91.831367,51.516072,1,1,877.285714,673.357143,19.764586,18.587488,270.762035
